stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"210230","Jacksons Rd opp Nelson Heather Senior Citizens Centre","-33.697614","151.299659","","","1",""
"210231","Garden St after Irrawong Rd","-33.69387","151.288644","","","1",""
"210232","Garden St before Watergum Dr","-33.692665","151.288394","","","1",""
"210233","Garden St at Orchard St","-33.689744","151.288983","","","1",""
"210234","Garden St before Macpherson St","-33.686956","151.289543","","","1",""
"210235","Macpherson St opp Garden St","-33.685772","151.291202","","","1",""
"210236","Macpherson St opp Gahnia Dr","-33.688258","151.294363","","","1",""
"210237","Macpherson St opp Boondah Rd","-33.689598","151.296677","","","1",""
"210238","Warriewood Rd opp Macedon Pl","-33.689783","151.301007","","","1",""
"210239","Warriewood Rd opp Alameda Way","-33.687284","151.300582","","","1",""
"210240","Warriewood Rd opp Manooka Pl","-33.685885","151.298039","","","1",""
"210241","Warriewood Rd after Moriac St","-33.683494","151.295848","","","1",""
"210242","Warriewood Rd opp Moriac St","-33.6832","151.295693","","","1",""
"210243","Warriewood Rd after Valley View Cct","-33.681889","151.293818","","","1",""
"210244","Warriewood Rd after Harris St","-33.679572","151.29213","","","1",""
"210246","Warriewood SLSC, Narrabeen Park Pde","-33.692697","151.308267","","","1",""
"210247","Sydney Rd opp Arnott Cres","-33.694488","151.309485","","","1",""
"210248","23 Sydney Rd","-33.697415","151.307973","","","1",""
"210249","Sydney Rd at Narrabeen Park Pde","-33.699123","151.307375","","","1",""
"210250","Sydney Rd opp Narrabeen Park Pde","-33.698913","151.307291","","","1",""
"210251","28 Sydney Rd","-33.697178","151.307923","","","1",""
"210252","Sydney Rd at Arnott Cres","-33.694492","151.309322","","","1",""
"210253","Narrabeen Park Pde opp Warriewood SLSC","-33.692757","151.308072","","","1",""
"210254","Narrabeen Park Pde opp Warriewood Beach","-33.691931","151.307365","","","1",""
"210256","Pittwater Rd at Arnott Cres","-33.693834","151.303703","","","1",""
"210262","Ponderosa Pde opp Apollo St","-33.679217","151.288353","","","1",""
"210263","Ponderosa Pde after Jubilee Ave","-33.677219","151.289133","","","1",""
"210264","Ponderosa Pde before Jubilee Ave","-33.677375","151.289195","","","1",""
"210265","Ponderosa Pde at Apollo St","-33.679268","151.288511","","","1",""
"210267","Warriewood Rd before Pittwater Rd","-33.692016","151.304019","","","0",""
"210311","Barrenjoey Rd after Darley St","-33.676343","151.308644","","","1",""
"210312","Barrenjoey Rd at Bassett St","-33.674045","151.310607","","","1",""
"210313","Barrenjoey Rd at Waterview St","-33.67106","151.313266","","","1",""
"210314","Barrenjoey Rd opp Waterview St","-33.671753","151.313212","","","1",""
"210315","Barrenjoey Rd opp Bassett St","-33.674195","151.310814","","","1",""
"210316","Barrenjoey Rd before Darley St","-33.676563","151.308939","","","1",""
"210318","Mona Vale B-Line, Barrenjoey Rd","-33.677752","151.304356","","","1",""
"210319","Pittwater Rd at Elimatta Rd","-33.688781","151.304686","","","1",""
"210320","Pittwater Rd opp Coronation St","-33.687197","151.304384","","","1",""
"210321","Pittwater Rd at Rowan St","-33.683001","151.303292","","","0",""
"210322","Pittwater Rd opp Mona Vale Bowling Club","-33.680797","151.3027","","","1",""
"210323","Mona Vale B-Line, Barrenjoey Rd","-33.677099","151.305262","","","1",""
"210327","Bayview Golf Course, Pittwater Rd","-33.671065","151.302253","","","1",""
"210328","Pittwater Rd opp Pittwater High School","-33.668848","151.301308","","","1",""
"210329","Pittwater Rd opp Cabbage Tree Rd","-33.666728","151.301235","","","1",""
"210330","Pittwater High School, Pittwater Rd","-33.669694","151.302002","","","1",""
"210331","Pittwater Rd opp Bayview Golf Course","-33.671137","151.302442","","","1",""
"210338","Pittwater Rd opp Park St","-33.675171","151.303347","","","1",""
"210339","Pittwater Place Shopping Centre, Park St","-33.67645","151.305167","","","1",""
"210340","Mona Vale Rd before Bungan St","-33.678144","151.300593","","","1",""
"210341","Mona Vale Public School, Waratah St","-33.677001","151.301815","","","1",""
"210342","Mona Vale Public School, Waratah St","-33.676566","151.301184","","","1",""
"210343","Mona Vale Public School, Waratah St","-33.676198","151.300652","","","1",""
"210344","Waratah St before Vesper St","-33.675111","151.299136","","","1",""
"210345","Waratah St before Maxwell St","-33.673291","151.296481","","","1",""
"210346","Maxwell St at Katrina Ave","-33.671839","151.296995","","","1",""
"210347","Parkland Rd at Peita Cres","-33.671685","151.294601","","","1",""
"210348","Parkland Rd opp Reserve Lane","-33.670749","151.292066","","","1",""
"210349","Samuel St after Parkland Rd","-33.670363","151.290385","","","1",""
"210350","Samuel St before Whitney St","-33.671366","151.289235","","","1",""
"210351","Samuel St opp Fazzolari Ave","-33.673402","151.290159","","","1",""
"210352","Samuel St before Mona Vale Rd","-33.675617","151.289921","","","1",""
"210353","Pittwater Rd opp Village Park","-33.676954","151.303638","","","0",""
"210354","Pittwater Memorial Bowling Club, Foley St","-33.678271","151.293359","","","1",""
"210356","Samuel St after Mona Vale Rd","-33.675373","151.289783","","","1",""
"210357","Samuel St after Fazzolari Ave","-33.673055","151.289896","","","1",""
"210358","Samuel St before Minmai Rd","-33.671233","151.288911","","","1",""
"210359","Samuel St opp Parkland Rd","-33.670227","151.290299","","","1",""
"210360","Parkland Rd opp Peita Cres","-33.671445","151.29486","","","1",""
"210361","Maxwell St opp Katrina Ave","-33.671967","151.297056","","","1",""
"210362","Waratah St after Maxwell St","-33.673143","151.296508","","","1",""
"210363","Waratah St before Dygal St","-33.67516","151.299424","","","1",""
"210364","Waratah St opp Mona Vale Public School","-33.676772","151.30179","","","1",""
"210365","Sacred Heart Primary School, Keenan St","-33.675407","151.301794","","","1",""
"210366","Pittwater High School, Mona St, Stand C","-33.669961","151.302867","","","1",""
"210367","Pittwater High School, Mona St, Stand B","-33.669471","151.303353","","","1",""
"210368","Pittwater High School, Mona St, Stand A","-33.669062","151.30359","","","1",""
"210369","Mona Vale Rd opp Bungan St","-33.678364","151.300472","","","1",""
"210370","Waterview St after Mona St","-33.666878","151.308087","","","1",""
"210371","Waterview St opp Delwood Cl","-33.669628","151.310094","","","1",""
"210372","Waterview St before Crescent Rd","-33.670468","151.311636","","","1",""
"210373","Waterview St opp Bellevarde Pde","-33.670617","151.312985","","","1",""
"210374","Waterview St at Barrenjoey Rd","-33.670806","151.313054","","","1",""
"210375","Waterview St opp Crescent Rd","-33.670533","151.311827","","","1",""
"210376","Waterview St at Delwood Cl","-33.669679","151.309959","","","1",""
"210377","Waterview St at Mona St","-33.666684","151.307739","","","1",""
"210378","Pittwater Rd opp Turimetta St","-33.682239","151.303358","","","1",""
"210379","Pittwater Rd opp Jenkins St","-33.684703","151.304023","","","1",""
"210380","Pittwater Rd at Coronation St","-33.687373","151.304737","","","1",""
"210381","Mona Vale Hospital, Coronation St","-33.686531","151.306918","","","1",""
"210382","Narrabeen Park Pde opp Cook Tce","-33.687334","151.308745","","","1",""
"210383","Narrabeen Park Pde at Melbourne Ave","-33.690014","151.306663","","","1",""
"210384","Narrabeen Park Pde after Melbourne Ave","-33.689378","151.306582","","","1",""
"210385","Narrabeen Park Pde before Cook Tce","-33.687338","151.308598","","","1",""
"210386","Coronation St opp Mona Vale Hospital","-33.686599","151.307154","","","1",""
"210388","Ponderosa Pde before Macpherson St","-33.682659","151.287894","","","1",""
"210389","Pittwater Rd at Cook Tce","-33.688791","151.30496","","","1",""
"210390","Darley St opp Wilmette Pl","-33.674038","151.304475","","","1",""
"210391","Foley St opp Pittwater Memorial Bowling Club","-33.678475","151.293198","","","1",""
"210394","Vineyard St at Pittwater Rd","-33.680133","151.302226","","","1",""
"210411","Pittwater Rd before Bayview Pl","-33.665953","151.301249","","","1",""
"210412","Pittwater Rd opp Rowland Reserve","-33.663083","151.301535","","","1",""
"210413","Pittwater Rd opp Bayview Park","-33.661049","151.300571","","","1",""
"210414","Pittwater Rd opp Gibson Marina","-33.659498","151.297431","","","1",""
"210415","Pittwater Rd at Loquat Valley Rd","-33.657759","151.295907","","","1",""
"210416","Pittwater Rd at Sunnyridge Pl","-33.656687","151.294393","","","1",""
"210417","Pittwater Rd at Kananook Ave","-33.655496","151.293181","","","1",""
"210418","Pittwater Rd opp Riddle Reserve","-33.654493","151.2901","","","1",""
"210419","Riddle Reserve, Pittwater Rd","-33.65431","151.290098","","","1",""
"210420","Pittwater Rd opp Kananook Ave","-33.655133","151.293047","","","1",""
"210421","Pittwater Rd opp Sunnyridge Pl","-33.656696","151.294587","","","1",""
"210422","Pittwater Rd opp Loquat Valley Rd","-33.658497","151.296265","","","1",""
"210423","Gibson Marina, Pittwater Rd","-33.659412","151.297495","","","1",""
"210424","Bayview Park, Pittwater Rd","-33.661057","151.300903","","","1",""
"210425","Rowland Reserve, Pittwater Rd","-33.663601","151.301744","","","1",""
"210426","Cabbage Tree Rd opp Beaumont Cres","-33.666663","151.300267","","","1",""
"210427","Cabbage Tree Rd opp Binnowee Pl","-33.667125","151.298469","","","1",""
"210428","Annam Rd after Cabbage Tree Rd","-33.666629","151.296004","","","1",""
"210429","Annam Rd opp Utingu Pl","-33.665329","151.294909","","","1",""
"210430","Annam Rd opp Konda Cl","-33.666023","151.29265","","","1",""
"210431","Annam Rd before Cabbage Tree Rd","-33.667951","151.294934","","","1",""
"210432","Parkland Rd opp Whitney St","-33.671089","151.292705","","","1",""
"210511","Pittwater Rd at Bakers Rd","-33.652724","151.288498","","","1",""
"210512","Pittwater Rd opp The Quays Marina","-33.650967","151.287908","","","1",""
"210513","2141 Pittwater Rd","-33.649344","151.286607","","","1",""
"210514","Pittwater Rd opp McCarrs Creek Reserve","-33.646357","151.285768","","","1",""
"210515","McCarrs Creek Rd opp HolmePort Marina","-33.645976","151.281619","","","1",""
"210516","McCarrs Creek Rd opp McCarrs Creek Reserve","-33.647285","151.27971","","","1",""
"210517","McCarrs Creek Rd opp 46","-33.650312","151.278951","","","1",""
"210518","137 McCarrs Creek Rd","-33.653021","151.28103","","","1",""
"210519","141 McCarrs Creek Rd","-33.653899","151.281683","","","1",""
"210520","167 McCarrs Creek Rd","-33.654289","151.280713","","","1",""
"210521","McCarrs Creek Rd opp Walker Pl","-33.653248","151.279104","","","1",""
"210522","201 McCarrs Creek Rd","-33.654385","151.277191","","","1",""
"210523","McCarrs Creek Rd opp 184","-33.656339","151.275359","","","1",""
"210524","McCarrs Creek Rd opp 230","-33.65912","151.27318","","","1",""
"210525","188 McCarrs Creek Rd","-33.656626","151.275049","","","1",""
"210526","152 McCarrs Creek Rd","-33.654298","151.277071","","","1",""
"210527","McCarrs Creek Rd after Walker Pl","-33.653172","151.279252","","","1",""
"210528","McCarrs Creek Rd opp 167","-33.654067","151.280917","","","1",""
"210529","McCarrs Creek Rd opp 159","-33.653857","151.281475","","","1",""
"210530","76 McCarrs Creek Rd","-33.652128","151.280386","","","1",""
"210531","50 McCarrs Creek Rd","-33.650607","151.278965","","","1",""
"210532","McCarrs Creek Reserve, McCarrs Creek Rd","-33.646986","151.279623","","","1",""
"210535","Church Point Wharf, Pittwater Rd","-33.644993","151.284814","","","1",""
"210536","McCarrs Creek Reserve, Pittwater Rd","-33.646251","151.285887","","","1",""
"210537","Pittwater Rd opp 2137","-33.649567","151.286845","","","1",""
"210538","Pittwater Rd opp Bakers Rd","-33.653119","151.288831","","","1",""
"210539","Pittwater Rd opp Church Point Wharf","-33.645008","151.28455","","","1",""
"210611","Barrenjoey Rd after Phillip Rd","-33.669837","151.315517","","","1",""
"210612","Barrenjoey Rd opp Karloo Pde","-33.666213","151.316993","","","1",""
"210613","Barrenjoey Rd after Beaconsfield St","-33.660974","151.316373","","","1",""
"210615","Barrenjoey Rd before Robertson Rd","-33.655331","151.319923","","","1",""
"210616","Barrenjoey Rd at Neptune Rd","-33.65169","151.322943","","","1",""
"210617","Barrenjoey Rd after The Serpentine","-33.647005","151.32581","","","1",""
"210618","Newport Surf Club, Neptune Rd","-33.652416","151.322938","","","1",""
"210619","Barrenjoey Rd after Bramley Ave","-33.655736","151.319764","","","1",""
"210621","Barrenjoey Rd after Trevor Rd","-33.658938","151.317387","","","1",""
"210622","Barrenjoey Rd after Queens Pde","-33.660395","151.31688","","","1",""
"210623","Barrenjoey Rd before Karloo Pde","-33.665265","151.316925","","","1",""
"210625","Barrenjoey Rd at Hillcrest Ave","-33.66985","151.31602","","","1",""
"210626","Beaconsfield St after Barrenjoey Rd","-33.66222","151.315072","","","1",""
"210627","Beaconsfield St opp Newport Public School","-33.661184","151.31242","","","1",""
"210628","Kalinya St before Queens Pde","-33.660203","151.309212","","","1",""
"210630","Gladstone Rd at King St","-33.658266","151.311219","","","1",""
"210631","Gladstone Rd at Woolcott St","-33.658227","151.314164","","","1",""
"210632","Newport Park, Gladstone Rd","-33.658217","151.317133","","","1",""
"210633","Gladstone Rd opp Newport Park","-33.658348","151.317025","","","1",""
"210634","Gladstone Rd opp Woolcott St","-33.658375","151.314881","","","1",""
"210635","Trafalgar Park, Gladstone St","-33.658404","151.311721","","","1",""
"210636","Kalinya St opp Dearin Reserve","-33.658741","151.309353","","","1",""
"210637","Kalinya St after Queens Pde","-33.66033","151.30943","","","1",""
"210638","Newport Public School, Beaconsfield St","-33.661063","151.312514","","","1",""
"210639","Newport Public School, Beaconsfield St","-33.661385","151.313399","","","1",""
"210640","Beaconsfield St at Barrenjoey Rd","-33.662299","151.315668","","","1",""
"210645","Seaview Ave opp Foamcrest Ave","-33.654579","151.318128","","","1",""
"210649","Barrenjoey Rd before Gladstone St","-33.658924","151.317057","","","1",""
"210650","Newport Bowling Club, Palm Rd","-33.65759","151.318478","","","1",""
"210651","Palm Rd before Myola Rd","-33.657566","151.320833","","","1",""
"210652","Myola Rd opp Trevor Rd","-33.658388","151.321412","","","1",""
"210653","Myola Rd opp Hollywood Rd","-33.659475","151.321028","","","1",""
"210654","Myola Rd at Queens Pde","-33.659585","151.320839","","","1",""
"210655","Myola Rd at Palm Rd","-33.6574","151.321595","","","1",""
"210657","Queens Pde before Barrenjoey Rd","-33.65997","151.318045","","","1",""
"210658","Queens Pde after Barrenjoey Rd","-33.659863","151.317993","","","1",""
"210712","Barrenjoey Rd opp 490","-33.642","151.330684","","","1",""
"210713","Barrenjoey Rd at Avalon Pde","-33.637003","151.330176","","","1",""
"210714","Barrenjoey Rd at Central Rd","-33.633876","151.330677","","","1",""
"210715","Barrenjoey Rd after Wollstonecraft Ave","-33.630753","151.331098","","","1",""
"210716","Barrenjoey Rd after George St","-33.628693","151.331633","","","1",""
"210717","Barrenjoey Rd after North Avalon Rd","-33.626339","151.33382","","","1",""
"210718","Careel Bay Tennis Club, Barrenjoey Rd","-33.62456","151.333836","","","1",""
"210719","Hitchcock Park, Barrenjoey Rd","-33.621931","151.333209","","","1",""
"210720","Careel Bay Ovals, Barrenjoey Rd","-33.619268","151.331079","","","1",""
"210721","Barrenjoey Rd opp Careel Bay Ovals","-33.619587","151.331851","","","1",""
"210722","Barrenjoey Rd opp Hitchcock Park","-33.621504","151.333272","","","1",""
"210723","Barrenjoey Rd opp Careel Bay Tennis Club","-33.624771","151.334057","","","1",""
"210724","Barrenjoey Rd at North Avalon Rd","-33.626777","151.333723","","","1",""
"210725","Barrenjoey Rd opp George St","-33.629291","151.331379","","","1",""
"210726","Barrenjoey Rd opp Wollstonecraft Ave","-33.631219","151.331268","","","1",""
"210727","Barrenjoey Rd opp Central Rd","-33.634026","151.330898","","","1",""
"210728","Avalon Beach SLSC, Barrenjoey Rd","-33.636666","151.330603","","","1",""
"210729","Barrenjoey Rd after The Crescent","-33.63945","151.331506","","","1",""
"210730","484 Barrenjoey Rd","-33.642169","151.330412","","","1",""
"210731","Barrenjoey Rd opp Old Barrenjoey Rd","-33.642598","151.328193","","","1",""
"210732","Barrenjoey Rd before The Serpentine","-33.646824","151.325759","","","1",""
"210733","Barrenjoey Rd after Old Barrenjoey Rd","-33.642274","151.328218","","","1",""
"210734","Plateau Rd at Bilgola Tce","-33.642788","151.327307","","","1",""
"210735","Plateau Rd before Palmgrove Rd","-33.642523","151.324905","","","1",""
"210736","Plateau Rd before The Outlook","-33.641798","151.322633","","","1",""
"210737","Plateau Rd opp Weetawaa Rd","-33.641256","151.320595","","","1",""
"210738","Daly St before Grandview Dr","-33.646064","151.314731","","","1",""
"210739","Argyle St at Raymond Rd","-33.650618","151.312935","","","1",""
"210740","York Tce after Raymond Rd","-33.649897","151.314037","","","1",""
"210741","York Tce before Grandview Dr","-33.648413","151.314305","","","1",""
"210742","Plateau Rd at Grandview Dr","-33.646164","151.313315","","","1",""
"210743","Bilgola Plateau Public School, Plateau Rd","-33.644261","151.314619","","","1",""
"210744","Plateau Rd at Bilberry Ave","-33.643631","151.31822","","","1",""
"210745","Plateau Rd before Weetawaa Rd","-33.641266","151.320393","","","1",""
"210746","Plateau Rd after The Outlook","-33.641744","151.322856","","","1",""
"210747","Plateau Rd after Palmgrove Rd","-33.642478","151.32511","","","1",""
"210748","Plateau Rd at Old Barrenjoey Rd","-33.642658","151.327608","","","1",""
"210749","Old Barrenjoey Rd before Dress Circle Rd","-33.642393","151.327333","","","1",""
"210750","Avalon Public School, Bellevue Ave","-33.639139","151.326124","","","1",""
"210751","Avalon Public School, Old Barrenjoey Rd","-33.639391","151.327434","","","1",""
"210753","Avalon Public School, Old Barrenjoey Rd","-33.638944","151.327713","","","1",""
"210754","Avalon Pde at Old Barrenjoey Rd","-33.636592","151.329469","","","1",""
"210755","Old Barrenjoey Rd before Barrenjoey Rd","-33.642343","151.327526","","","1",""
"210756","Avalon Pde before Ruskin Rowe","-33.634629","151.324824","","","1",""
"210757","Avalon Pde at Gunjulla Pl","-33.633322","151.321269","","","1",""
"210758","Avalon Pde after Trentwood Park","-33.631564","151.319401","","","1",""
"210760","Hudson Pde at Hilltop Rd","-33.6292","151.317193","","","1",""
"210761","Hudson Rd opp Old Wharf Reserve","-33.630637","151.316006","","","1",""
"210762","61A Hudson Pde","-33.632222","151.315192","","","1",""
"210763","Hudson Pde opp Delecta Ave","-33.634704","151.313557","","","1",""
"210764","119 Hudson Pde","-33.635594","151.312123","","","1",""
"210765","165 Hudson Pde","-33.635824","151.308701","","","1",""
"210766","Hudson Pde opp Taylors Point Rd","-33.636046","151.306135","","","1",""
"210767","Wandeen Rd after Hudson Pde","-33.637046","151.306338","","","1",""
"210768","Wandeen Rd before Mia Pl","-33.637064","151.310699","","","1",""
"210769","Wandeen Rd at Lower Plateau Rd","-33.638204","151.31233","","","1",""
"210770","Bilwara Ave opp Stromboli Pl","-33.639893","151.312589","","","1",""
"210771","Bilwara Ave after Lobby Cres","-33.640581","151.314187","","","1",""
"210772","Bilambee Ave at Bilga Ave","-33.642399","151.315973","","","1",""
"210773","Plateau Rd opp Bilberry Ave","-33.643664","151.317978","","","1",""
"210774","Bilambee Ave opp Bilga Ave","-33.64245","151.315756","","","1",""
"210775","Bilwara Ave at Bilambee Ave","-33.640751","151.314419","","","1",""
"210776","Lower Plateau Rd at Stromboli Pl","-33.639672","151.312419","","","1",""
"210777","Lower Plateau Rd at Wandeen Rd","-33.638654","151.312333","","","1",""
"210778","Wandeen Rd opp Mia Pl","-33.637069","151.310286","","","1",""
"210779","Wandeen Rd at Hudson Pde","-33.637123","151.30601","","","1",""
"210780","Hudson Pde at Taylors Point Rd","-33.635913","151.30636","","","1",""
"210781","142 Hudson Pde","-33.635752","151.308986","","","1",""
"210782","114 Hudson Pde","-33.635619","151.311929","","","1",""
"210783","Hudson Pde at Delecta Ave","-33.634629","151.313457","","","1",""
"210784","60 Hudson Pde","-33.632207","151.314963","","","1",""
"210785","Old Wharf Reserve, Hudson Rd","-33.630414","151.315468","","","1",""
"210786","Hudson Pde opp Hilltop Rd","-33.629056","151.316692","","","1",""
"210787","Riverview Rd opp The Appian Way","-33.628042","151.317079","","","1",""
"210788","Riverview Rd after Paradise Ave","-33.626149","151.317679","","","1",""
"210789","61 Riverview Rd","-33.625513","151.318048","","","1",""
"210791","Riverview Rd opp Trappers Way","-33.622191","151.317456","","","1",""
"210792","Riverview Rd opp Shore Brace","-33.618472","151.316955","","","1",""
"210793","Riverview Rd before Cabarita Rd","-33.616832","151.316783","","","1",""
"210794","30 Cabarita Rd","-33.616762","151.3179","","","1",""
"210795","62 Cabarita Rd","-33.61923","151.31836","","","1",""
"210796","Cabarita Rd opp 63","-33.620588","151.31917","","","1",""
"210797","110 Cabarita Rd","-33.621211","151.319597","","","1",""
"210798","Cabarita Rd before Careel Bay Cres","-33.622164","151.320198","","","1",""
"210799","Cabarita Rd at Careel Bay Cres","-33.622583","151.320907","","","1",""
"210811","Barrenjoey Rd before Currawong Ave","-33.617098","151.328315","","","1",""
"210812","Barrenjoey Rd opp Surf Rd","-33.611284","151.326889","","","1",""
"210813","965 Barrenjoey Rd","-33.60791","151.323473","","","1",""
"210814","981 Barrenjoey Rd","-33.606439","151.322081","","","1",""
"210815","Barrenjoey Rd at Iluka Rd","-33.603339","151.320134","","","1",""
"210816","Barrenjoey Rd at Nabilla Rd","-33.601814","151.319002","","","1",""
"210817","Club Palm Beach, Barrenjoey Rd","-33.600379","151.318967","","","1",""
"210818","Barrenjoey Rd after Illuka Rd","-33.598684","151.319464","","","1",""
"210819","Palm Beach Wharf, Barrenjoey Rd","-33.596069","151.320276","","","1",""
"210820","Observation Point, Barrenjoey Rd","-33.593642","151.319363","","","1",""
"210821","Palm Beach Golf Club, Beach Rd","-33.592404","151.322281","","","1",""
"210822","Ocean Rd opp Palm Beach Rd","-33.596812","151.324161","","","1",""
"210823","Florida Rd at Ocean Pl","-33.598846","151.32346","","","1",""
"210824","Norma Rd at Whale Beach Rd","-33.606423","151.334981","","","1",""
"210825","Ocean Pl at Ocean Rd","-33.598783","151.32455","","","1",""
"210826","Ocean Rd at Palm Beach Rd","-33.59679","151.323986","","","1",""
"210827","Beach Rd opp Palm Beach Golf Club","-33.592469","151.321614","","","1",""
"210828","Barrenjoey Rd opp Observation Point","-33.593599","151.32013","","","1",""
"210829","Barrenjoey Rd opp Palm Beach Wharf","-33.596759","151.320389","","","1",""
"210830","Barrenjoey Rd opp Iluka Rd","-33.59936","151.319414","","","1",""
"210831","Barrenjoey Rd opp Club Palm Beach","-33.600281","151.319162","","","1",""
"210832","Barrenjoey Rd opp Iluka Rd","-33.603248","151.320234","","","1",""
"210833","972 Barrenjoey Rd","-33.605927","151.321907","","","1",""
"210834","944 Barrenjoey Rd","-33.607723","151.323628","","","1",""
"210835","Barrenjoey Rd after Surf Rd","-33.612","151.327257","","","1",""
"210836","Barrenjoey Rd opp Currawong Ave","-33.616512","151.328167","","","1",""
"210837","Norma Rd opp Pacific Rd","-33.6055","151.331779","","","1",""
"210838","Bynya Rd opp Norma Rd","-33.606072","151.329639","","","1",""
"210839","Bynya Rd at Cynthea Rd","-33.604645","151.329403","","","1",""
"210840","Bynya Rd at Pacific Rd","-33.603116","151.328244","","","1",""
"210841","Pacific Rd after Rock Bath Rd","-33.603816","151.33061","","","1",""
"210842","Pacific Rd at Norma Rd","-33.605153","151.331685","","","1",""
"210843","Norma Rd at Whale Beach Rd","-33.606309","151.33509","","","1",""
"2000133","Lang Park, York St","-33.864031","151.20559","","","1",""
"2000136","QVB, York St, Stand E","-33.870151","151.206263","","","1",""
"2000139","Clarence St at Council Pl","-33.870011","151.20535","","","1",""
"2000295","Wynyard Station, Clarence St, Stand T","-33.867021","151.205005","","","0",""
"2000417","Burns Philp Building, Bridge St","-33.863759","151.208219","","","0",""
"2000418","Wynyard Station, Jamison St, Stand U","-33.864439","151.205048","","","0",""
"2065104","Ernest St at West St","-33.826444","151.206503","","","1",""
"2065105","West St at Huntington St","-33.82514","151.207035","","","1",""
"2065106","Ernest St at West St","-33.826606","151.2065","","","1",""
"2065107","North Sydney Boys High, Falcon St","-33.828795","151.207699","","","1",""
"2065108","North Sydney Boys High School, Falcon St","-33.828695","151.207004","","","1",""
"2065109","Falcon St at Alexander St","-33.827949","151.202128","","","1",""
"2065110","Falcon St at West St","-33.828433","151.206235","","","1",""
"2065113","North Sydney Girls High School, David St","-33.829832","151.202607","","","1",""
"2065132","Pacific Hwy before Falcon St","-33.827007","151.200216","","","1",""
"2065135","St Leonards Station, Pacific Hwy, Stand B","-33.823809","151.193373","","","1",""
"2065136","Pacific Hwy opp TAFE St Leonards","-33.821346","151.185681","","","1",""
"2065138","North Sydney Girls High School, Pacific Hwy","-33.830968","151.203345","","","1",""
"2065141","Pacific Hwy opp Campbell St","-33.818412","151.182706","","","1",""
"2065146","Ernest St after Miller St","-33.826926","151.208755","","","1",""
"2066100","Pacific Hwy at Burley St","-33.811475","151.17566","","","1",""
"2066101","Pacific Hwy opp Eric Rd","-33.80891","151.178302","","","1",""
"2066102","Pacific Hwy opp Palmer St","-33.807441","151.179352","","","1",""
"2066226","Pacific Hwy opp Hotham Pde","-33.81606","151.178402","","","1",""
"2066227","Pacific Hwy at Allison Ave","-33.814282","151.177368","","","1",""
"2066228","Lane Cove Interchange, Longueville Rd, Stand C","-33.812497","151.171744","","","1",""
"2067100","Smith St at Eastern Valley Way","-33.785961","151.200728","","","1",""
"2069118","Babbage Rd at Duntroon Ave","-33.779992","151.195842","","","0",""
"2086106","Warringah Rd opp Northern Beaches Hospital","-33.752215","151.231121","","","0",""
"2086107","Northern Beaches Hospital, Warringah Rd","-33.751662","151.231279","","","0",""
"2086108","Yarraman Ave at Bantry Bay Rd","-33.759305","151.231266","","","1",""
"2086109","Yarraman Ave at Rangers Retreat Rd","-33.759038","151.229429","","","1",""
"2086110","Rangers Retreat Rd before Kyogle Pl","-33.757284","151.229518","","","1",""
"2086111","Rangers Retreat Rd opp Garner Ave","-33.755802","151.229835","","","1",""
"2086112","Grattan Cres opp Ararat Reserve","-33.762363","151.229537","","","1",""
"2086113","Rangers Retreat Rd at Fitzpatrick Ave","-33.754425","151.230116","","","1",""
"2086114","Bantry Bay Rd opp Garner Ave","-33.756479","151.232264","","","1",""
"2086115","Fitzpatrick Ave at Bantry Bay Rd","-33.754307","151.232395","","","1",""
"2086116","Fitzpatrick Ave before Hilmer St","-33.754087","151.230795","","","1",""
"2086118","Hilmer St opp Primrose Ave","-33.752642","151.231581","","","1",""
"2086119","Hilmer St before Primrose Ave","-33.752611","151.231773","","","1",""
"2086120","Romford Rd after Frenchs Forest Rd","-33.750245","151.239678","","","1",""
"2086121","Romford Rd after Bimbadeen Cres","-33.748087","151.240122","","","1",""
"2086122","Romford Rd opp Robyn Ave","-33.745974","151.240532","","","1",""
"2086123","Poulton Pde before Romford Rd","-33.745093","151.241381","","","1",""
"2086124","Romford Rd at Robyn Ave","-33.745967","151.240716","","","1",""
"2086125","Romford Rd at Iris St","-33.748161","151.240271","","","1",""
"2088100","Middle Head Rd opp Markham Cl","-33.833815","151.253278","","","1",""
"2088101","Middle Head Rd at Cobbittee St","-33.832979","151.256942","","","1",""
"2088102","Middle Head Rd opp Read Pl","-33.831832","151.25796","","","1",""
"2088103","Balmoral Naval Hospital, Middle Head Rd","-33.827837","151.26108","","","1",""
"2088104","Middle Head Rd opp Balmoral Naval Hospital","-33.828048","151.260581","","","1",""
"2088105","Middle Head Rd before Read Pl","-33.832123","151.257927","","","1",""
"2088106","Headland Park, Middle Head Rd","-33.833577","151.256409","","","1",""
"2088107","Middle Head Rd at Markham Cl","-33.83401","151.253543","","","1",""
"2088108","Middle Head Rd opp Gordon St","-33.833326","151.249971","","","1",""
"2088109","Middle Head Rd at King Max St","-33.833267","151.24645","","","1",""
"2088112","Middle Head Rd at Bradleys Head Rd","-33.832219","151.244716","","","1",""
"2088113","Middle Head Rd opp King Max St","-33.83308","151.246371","","","1",""
"2088114","Middle Head Rd after Gordon St","-33.833223","151.250267","","","1",""
"2088115","Beaconsfield Rd before Wolseley Rd","-33.832327","151.251005","","","1",""
